model_id,iso3,country,macroregion,program_group,keyword_group,program_label_ru,teaching_language,teaching_language_rationale,expected_student_gap,representation_gap,representation_gap_q025,representation_gap_q50,representation_gap_q975,probability_positive_representation_gap,probability_top20_unrealized_potential,actual_students_latest,actual_period,potential_students_2026,model_based_attraction_capacity,demographic_continuity_baseline,country_opportunity_point_score,country_opportunity_score,country_opportunity_score_low,country_opportunity_score_high,country_opportunity_uncertainty_adjustment,friendliness_ex_ante_score,friendliness_lower_bound,friendliness_upper_bound,friendliness_coverage,friendliness_reliability_class,survey_component_available,program_fit_score,program_fit_inputs_json,program_fit_evidence_status,program_labor_demand_score,labor_demand_score_p05,labor_demand_score_p95,query_count,verified_fixture_vacancy_matches,priority_balanced,priority_recruitment,priority_labor_market,priority_academic_fit,combined_country_program_priority_score,management_priority_index,priority_weight_sensitivity_min,priority_weight_sensitivity_max,priority_scenario_min,priority_scenario_max,priority_scenario_range,priority_evidence_low,priority_evidence_high,priority_evidence_width,priority_decision_tier,scenario_scores_json,scenario_evidence_low_json,scenario_evidence_high_json,scenario_weights_json,score_semantics,expected_effect_type,expected_effect_value,expected_effect_low,expected_effect_high,expected_effect_target,expected_effect_estimation_status,evaluation_horizon_months,recommended_evaluation_design,recommended_evaluation_kpis,labor_metric_semantics,source_key,observation_status,recruitment_instrument,rank_country_program_priority,rank_balanced,rank_recruitment,rank_labor_market,rank_academic_fit,rank_scenario_min,rank_scenario_max,rank_stability_width,classified_unique_vacancies,input_unique_vacancies,labor_classified_snapshot_coverage
country_program_priority_evidence_v5,DJI,Djibouti,Middle East & North Africa,management_public,management_public,Управление и государственная политика,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,239.3738803499215,239.3738803499215,50.49768958489623,219.4528350835213,743.5658002040125,1.0,0.1883333333333333,25.0,2023,271.619502406588,271.619502406588,32.24562205666646,78.62749291035662,78.62749291035662,56.530848916296335,94.84302000290357,point_score multiplied by probability of positive structural gap,63.19730844112152,35.69730844112152,90.69730844112152,0.45,limited,False,49.91693414084645,"{""diplomatic_analytic"": 0.4616249440057987, ""economic_legal"": 0.5554859375124632}",calculated_from_existing_mgimo_country_profile_scores,22.16559633027523,21.459607571000703,22.88853092188952,5,89,47.67891866726558,59.73318699235372,40.047072564207554,51.8664403507926,49.77267950902909,49.77267950902909,40.047072564207554,59.73318699235372,40.047072564207554,59.73318699235372,19.68611442814617,34.02963863754537,71.81268948920936,37.783050851663994,C_monitor_and_test,"{""academic_fit"": 51.8664403507926, ""balanced"": 47.67891866726558, ""labor_market"": 40.047072564207554, ""recruitment"": 59.73318699235372}","{""academic_fit"": 43.76705136920176, ""balanced"": 38.31499750579797, ""labor_market"": 34.02963863754537, ""recruitment"": 44.212173775039034}","{""academic_fit"": 57.5756253676337, ""balanced"": 54.6320343436489, ""labor_market"": 44.453085488684415, ""recruitment"": 71.81268948920936}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,targeted_digital_campaign_with_local_partner_validation,150,180.0,99.0,220.0,91.0,91.0,220.0,129.0,89,29046,0.003064105212421676
country_program_priority_evidence_v5,PRK,"Korea, Democratic People's Republic of",East Asia & Pacific,legal_public,legal_public,Международное право и комплаенс,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,1024.2065489485078,1024.2065489485078,-0.7712516888885251,905.376511203234,5975.747172344155,0.9733333333333334,0.8183333333333334,136.0,2023,1150.3121619755332,1150.3121619755332,126.10561302702531,99.43038981322665,96.77891275154062,0.0,100.0,point_score multiplied by probability of positive structural gap,70.01277546029631,42.51277546029631,97.51277546029633,0.45,limited,False,29.307422047455155,"{""diplomatic_analytic"": 0.2321922815896271, ""economic_legal"": 0.3191664799966621}",calculated_from_existing_mgimo_country_profile_scores,33.810526315789474,33.51626038781164,34.93637368711995,5,363,52.70386450829003,62.75647076005829,45.86777830199514,46.65455347671267,49.67920899250135,49.67920899250135,45.86777830199514,62.75647076005829,45.86777830199514,62.75647076005829,16.888692458063154,8.657167789905024,70.35875834062513,61.701590550720105,C_monitor_and_test,"{""academic_fit"": 46.65455347671267, ""balanced"": 52.70386450829003, ""labor_market"": 45.86777830199514, ""recruitment"": 62.75647076005829}","{""academic_fit"": 13.768028398532747, ""balanced"": 12.053659073384106, ""labor_market"": 16.978199206951512, ""recruitment"": 8.657167789905024}","{""academic_fit"": 49.63751588498877, ""balanced"": 57.36455433273518, ""labor_market"": 49.188887056308396, ""recruitment"": 70.35875834062513}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,digital_recruitment_scholarship_and_olympiad,151,122.0,76.0,178.0,132.0,76.0,178.0,102.0,363,29046,0.012497417888865936
country_program_priority_evidence_v5,SOM,Somalia,Sub-Saharan Africa,languages_regional,languages_regional,Иностранные языки и регионоведение,english_plus_russian_preparatory_year_plus_target_region_language,No broad Russian or English functional-language signal is available in CLDR.,371.0254596523729,371.0254596523729,42.66027797003462,328.91435243682554,1012.8978610218408,0.9933333333333332,0.49,149.0,2023,525.0011129523125,525.0011129523125,153.97565329993958,84.89174852253903,84.32580353238876,54.16295460832173,99.27130559080285,point_score multiplied by probability of positive structural gap,65.6844914965029,38.18449149650291,93.18449149650291,0.45,limited,False,16.51563821888965,"{""diplomatic_analytic"": 0.1592579399678645, ""economic_legal"": 0.1887501510730246}",calculated_from_existing_mgimo_country_profile_scores,52.68428650749584,48.864850295110166,52.853722353772,5,542,50.98554429236843,54.57429648030724,48.152058383572225,37.24527731134078,49.56880133797033,49.56880133797033,37.24527731134078,54.57429648030724,37.24527731134078,54.57429648030724,17.32901916896646,30.497799236933854,64.5877089109219,34.089909673988046,C_monitor_and_test,"{""academic_fit"": 37.24527731134078, ""balanced"": 50.98554429236843, ""labor_market"": 48.152058383572225, ""recruitment"": 54.57429648030724}","{""academic_fit"": 30.497799236933854, ""balanced"": 39.33863390253344, ""labor_market"": 39.4155861619253, ""recruitment"": 38.791497365400204}","{""academic_fit"": 40.85956579453629, ""balanced"": 57.39544375280242, ""labor_market"": 52.449715906775786, ""recruitment"": 64.5877089109219}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,digital_recruitment_scholarship_and_olympiad,152,142.0,132.0,162.0,220.0,132.0,220.0,88.0,542,29046,0.018660056462163465
country_program_priority_evidence_v5,IDN,Indonesia,East Asia & Pacific,legal_public,legal_public,Международное право и комплаенс,english_plus_russian_preparatory_year,No broad Russian or English functional-language signal is available in CLDR.,663.2562933239036,663.2562933239036,-101.0798443457751,590.7454114815195,2173.447978739426,0.93,0.7383333333333333,556.0,2023,1173.2003318727418,1173.2003318727418,509.9440385488382,93.20608366583559,86.6816578092271,0.0,100.0,point_score multiplied by probability of positive structural gap,62.392570439499806,44.892570439499806,79.89257043949979,0.65,moderate,True,34.05372360044155,"{""diplomatic_analytic"": 0.3672125449672645, ""economic_legal"": 0.3291049607346231}",calculated_from_existing_mgimo_country_profile_scores,33.810526315789474,33.51626038781164,34.93637368711995,5,363,51.3356343357406,59.782149505703565,45.4237231158568,47.65390866773873,49.49477150173966,49.49477150173966,45.4237231158568,59.782149505703565,45.4237231158568,59.782149505703565,14.358426389846763,9.056294700136815,68.27787923269531,59.221584532558495,C_monitor_and_test,"{""academic_fit"": 47.65390866773873, ""balanced"": 51.3356343357406, ""labor_market"": 45.4237231158568, ""recruitment"": 59.782149505703565}","{""academic_fit"": 14.817465176482727, ""balanced"": 12.54241179216214, ""labor_market"": 17.61965890514628, ""recruitment"": 9.056294700136815}","{""academic_fit"": 51.452416162868765, ""balanced"": 56.775879735126125, ""labor_market"": 49.16617704743396, ""recruitment"": 68.27787923269531}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,targeted_digital_campaign_with_local_partner_validation,153,139.0,97.0,181.0,122.0,97.0,181.0,84.0,363,29046,0.012497417888865936
country_program_priority_evidence_v5,SLB,Solomon Islands,East Asia & Pacific,languages_regional,languages_regional,Иностранные языки и регионоведение,english_with_optional_russian_preparatory_module_plus_target_region_language,CLDR indicates a material functional English-language environment.,28.254208583079443,28.254208583079443,3.3084598312829843,25.323468557890585,167.42941979665304,1.0,0.0,0.0,2023,28.254208583079443,28.254208583079443,0.0,48.420064074677036,48.420064074677036,20.948136810847565,73.52622850777395,point_score multiplied by probability of positive structural gap,63.665778860050914,36.165778860050914,91.16577886005092,0.45,limited,False,34.301294236561944,"{""diplomatic_analytic"": 0.3619568159311356, ""economic_legal"": 0.2672374481035547}",calculated_from_existing_mgimo_country_profile_scores,52.68428650749584,48.864850295110166,52.853722353772,5,542,49.487646596121046,50.00174326232965,49.43673984381455,44.334160542082955,49.4621932199678,49.4621932199678,44.334160542082955,50.00174326232965,44.334160542082955,50.00174326232965,5.667582720246692,30.382131476282627,65.56210534513204,35.179973868849416,C_monitor_and_test,"{""academic_fit"": 44.334160542082955, ""balanced"": 49.487646596121046, ""labor_market"": 49.43673984381455, ""recruitment"": 50.00174326232965}","{""academic_fit"": 32.94006768330963, ""balanced"": 33.964330086587616, ""labor_market"": 37.414961538396106, ""recruitment"": 30.382131476282627}","{""academic_fit"": 51.83576454033197, ""balanced"": 60.146194248307964, ""labor_market"": 56.680165849321305, ""recruitment"": 65.56210534513204}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,targeted_digital_campaign_with_local_partner_validation,154,155.0,175.0,149.0,151.0,149.0,175.0,26.0,542,29046,0.018660056462163465
country_program_priority_evidence_v5,PNG,Papua New Guinea,East Asia & Pacific,digital_analytics,digital_analytics,Цифровая аналитика и Data/AI,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,25.18320045950377,25.18320045950377,2.443868362542755,21.8512763431776,137.80922318967646,0.9983333333333332,0.0,0.0,2023,26.80631140168923,26.80631140168923,1.6231109421854624,46.82942086685528,46.75137183207718,17.735666735589938,70.75218696096665,point_score multiplied by probability of positive structural gap,58.32402005653885,30.82402005653885,85.82402005653886,0.45,limited,False,25.168262238483624,"{""digital_finance_business_informatics"": 0.2393874345920396, ""economic_legal"": 0.3008633735560228}",calculated_from_existing_mgimo_country_profile_scores,80.99834319526626,80.86266231881814,84.12359954610515,6,1284,51.489301059870286,47.22561515021137,55.23668976807097,40.409095963767946,49.35745810504083,49.35745810504083,40.409095963767946,55.23668976807097,40.409095963767946,55.23668976807097,14.82759380430302,26.942405128324964,64.5236766208623,37.58127149253734,C_monitor_and_test,"{""academic_fit"": 40.409095963767946, ""balanced"": 51.489301059870286, ""labor_market"": 55.23668976807097, ""recruitment"": 47.22561515021137}","{""academic_fit"": 29.12196982178067, ""balanced"": 34.31714233051189, ""labor_market"": 41.69359355306197, ""recruitment"": 26.942405128324964}","{""academic_fit"": 47.636472015909035, ""balanced"": 63.49318567920857, ""labor_market"": 64.5236766208623, ""recruitment"": 62.540971761167974}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,employer_linked_program_campaign_and_case_competitions,155,137.0,205.0,99.0,193.0,99.0,205.0,106.0,1284,29046,0.04420574261516216
country_program_priority_evidence_v5,BDI,Burundi,Sub-Saharan Africa,international_economics,international_economics,Международная экономика и ВЭД,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,115.83485200969926,115.83485200969926,-40.58184297189573,93.74825770443982,343.0268859657819,0.9016666666666666,0.0,132.0,2023,263.81046575474204,263.81046575474204,147.97561374504278,68.28044190972848,61.566198455271845,0.0,83.7695685415752,point_score multiplied by probability of positive structural gap,65.48109903285359,37.98109903285359,92.9810990328536,0.45,limited,False,16.95352603411044,"{""economic_legal"": 0.1106323153567101, ""energy_logistics"": 0.3462440952942872}",calculated_from_existing_mgimo_country_profile_scores,63.80753253946275,63.58040409631885,64.03323363437521,6,723,49.36711998774063,49.31925302827705,49.478067469691496,35.832698043069556,49.34318650800884,49.34318650800884,35.832698043069556,49.478067469691496,35.832698043069556,49.478067469691496,13.64536942662194,8.031097104687195,61.805945867054376,53.774848762367185,C_monitor_and_test,"{""academic_fit"": 35.832698043069556, ""balanced"": 49.36711998774063, ""labor_market"": 49.478067469691496, ""recruitment"": 49.31925302827705}","{""academic_fit"": 11.75409623105002, ""balanced"": 12.814734735119634, ""labor_market"": 19.938020145516887, ""recruitment"": 8.031097104687195}","{""academic_fit"": 40.741066142134265, ""balanced"": 58.01352807262805, ""labor_market"": 55.465579756257576, ""recruitment"": 61.805945867054376}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,digital_recruitment_scholarship_and_olympiad,156,156.0,182.0,148.0,232.0,148.0,232.0,84.0,723,29046,0.024891551332369345
country_program_priority_evidence_v5,WSM,Samoa,East Asia & Pacific,digital_analytics,digital_analytics,Цифровая аналитика и Data/AI,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,8.188233849857886,8.188233849857886,1.1029210424256626,7.513847497798567,45.765539041974925,1.0,0.0,0.0,2023,8.286487221812092,8.286487221812092,0.0982533719542049,31.810208406227137,31.810208406227137,10.661050944931748,55.148385975815806,point_score multiplied by probability of positive structural gap,60.79980050541498,33.299800505414986,88.29980050541499,0.45,limited,False,43.26977924542791,"{""digital_finance_business_informatics"": 0.41469915300701, ""economic_legal"": 0.5046923502433557}",calculated_from_existing_mgimo_country_profile_scores,80.99834319526626,80.86266231881814,84.12359954610515,6,1284,51.52781560807234,45.70674800985598,57.274623248069226,46.89731797213998,49.21256679010616,49.21256679010616,45.70674800985598,57.274623248069226,45.70674800985598,57.274623248069226,11.567875238213247,25.3216055511643,68.53582060432606,43.214215053161766,C_monitor_and_test,"{""academic_fit"": 46.89731797213998, ""balanced"": 51.52781560807234, ""labor_market"": 57.274623248069226, ""recruitment"": 45.70674800985598}","{""academic_fit"": 33.14118084140974, ""balanced"": 33.56645548402983, ""labor_market"": 42.60200256621643, ""recruitment"": 25.3216055511643}","{""academic_fit"": 57.002817998331714, ""balanced"": 65.90014531006031, ""labor_market"": 68.53582060432606, ""recruitment"": 63.51775689661865}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,employer_linked_program_campaign_and_case_competitions,157,136.0,227.0,84.0,129.0,84.0,227.0,143.0,1284,29046,0.04420574261516216
country_program_priority_evidence_v5,KEN,Kenya,Sub-Saharan Africa,digital_analytics,digital_analytics,Цифровая аналитика и Data/AI,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,57.95554402040611,57.95554402040611,-105.13678389310432,49.25463425603044,369.53835592208605,0.6566666666666666,0.0,169.0,2023,255.7427077748814,255.7427077748814,197.7871637544753,58.47060294014146,38.39569593069289,0.0,84.83430276480973,point_score multiplied by probability of positive structural gap,61.33862879786098,43.83862879786099,78.83862879786099,0.65,moderate,True,32.775340194297634,"{""digital_finance_business_informatics"": 0.3383481533737582, ""economic_legal"": 0.285374396219849}",calculated_from_existing_mgimo_country_profile_scores,80.99834319526626,80.86266231881814,84.12359954610515,6,1284,51.656642832116006,46.707407743738806,56.35263130400779,43.52061744330145,49.1820252879274,49.1820252879274,43.52061744330145,56.35263130400779,43.52061744330145,56.35263130400779,12.83201386070634,9.732016935153837,69.50006340105833,59.76804646590449,C_monitor_and_test,"{""academic_fit"": 43.52061744330145, ""balanced"": 51.656642832116006, ""labor_market"": 56.35263130400779, ""recruitment"": 46.707407743738806}","{""academic_fit"": 16.529481615270143, ""balanced"": 16.056644668811217, ""labor_market"": 25.70603296497323, ""recruitment"": 9.732016935153837}","{""academic_fit"": 55.182730240076424, ""balanced"": 69.33530744357385, ""labor_market"": 69.50006340105833, ""recruitment"": 68.94961491066259}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,employer_linked_program_campaign_and_case_competitions,158,134.0,214.0,89.0,161.0,89.0,214.0,125.0,1284,29046,0.04420574261516216
country_program_priority_evidence_v5,PHL,Philippines,East Asia & Pacific,management_public,management_public,Управление и государственная политика,english_with_optional_russian_preparatory_module,CLDR indicates a material functional English-language environment.,484.6717004001166,484.6717004001166,143.8475030575797,449.92736014501145,1267.60317230366,1.0,0.835,17.0,2023,506.4046398544305,506.4046398544305,21.732939454313914,88.71499361028283,88.71499361028283,71.3628978535519,100.0,point_score multiplied by probability of positive structural gap,63.19143211840076,35.691432118400755,90.69143211840075,0.45,limited,False,42.91731878095549,"{""diplomatic_analytic"": 0.430623591707961, ""economic_legal"": 0.4269975819619459}",calculated_from_existing_mgimo_country_profile_scores,22.16559633027523,21.459607571000703,22.88853092188952,5,89,47.97486455055919,60.82460117158214,39.81804413068309,49.99528912907892,48.98507683981906,48.98507683981906,39.81804413068309,60.82460117158214,39.81804413068309,60.82460117158214,21.006557040899047,34.58793650314615,71.19539606479698,36.60745956165083,C_monitor_and_test,"{""academic_fit"": 49.99528912907892, ""balanced"": 47.97486455055919, ""labor_market"": 39.81804413068309, ""recruitment"": 60.82460117158214}","{""academic_fit"": 43.36494060608372, ""balanced"": 39.84686483714032, ""labor_market"": 34.58793650314615, ""recruitment"": 47.045900450911596}","{""academic_fit"": 54.578653557238255, ""balanced"": 53.879652485094596, ""labor_market"": 43.611861795859646, ""recruitment"": 71.19539606479698}","{""academic_fit"": {""country_opportunity"": 0.25, ""friendliness"": 0.15, ""labor_demand"": 0.15, ""program_fit"": 0.45}, ""balanced"": {""country_opportunity"": 0.3, ""friendliness"": 0.2, ""labor_demand"": 0.3, ""program_fit"": 0.2}, ""labor_market"": {""country_opportunity"": 0.2, ""friendliness"": 0.15, ""labor_demand"": 0.45, ""program_fit"": 0.2}, ""recruitment"": {""country_opportunity"": 0.4, ""friendliness"": 0.3, ""labor_demand"": 0.1, ""program_fit"": 0.2}}",uncertainty_adjusted_management_priority_index_not_predicted_student_count,not_identified_ex_ante,,,,"incremental qualified applications, offers and enrolments attributable to the recruitment intervention",requires_prospective_campaign_evaluation,24,pre_registered_country_program_campaign_with_matched_comparison_or_stepped_wedge_rollout,qualified_leads;applications;offers;enrolments;yield;cost_per_enrolment,relative_record_level_program_demand_not_search_totals,ppml_russia_inbound_structural_allocation_v3;friendliness_receptivity_ex_ante_v4;trudvsem_program_demand_v5;mgimo_program_profiles,calculated_uncertainty_aware_scenario_ensemble_v5,targeted_digital_campaign_with_local_partner_validation,159,178.0,87.0,223.0,101.0,87.0,223.0,136.0,89,29046,0.003064105212421676
